Region,Country,City,Value,Year,Source
Latin America,Brazil,Olinda,810826,"2015, for cities Igarassu, Olinda, Abreu e Lima and Paulista",ftp.ibge.gov.br
Latin America,Brazil,Porto Alegre,1476867,2015,ftp.ibge.gov.br
Latin America,Brazil,Recife,1617183,2015,ftp.ibge.gov.br
Latin America,Brazil,Rio de Janeiro,6476631,2015,ftp.ibge.gov.br
Latin America,Brazil,Salvador,2921087,2015,ftp.ibge.gov.br
Latin America,Brazil,Santos,433966,2015,ftp.ibge.gov.br
Latin America,Brazil,São Paulo,11967825,2015,ftp.ibge.gov.br
Latin America,Brazil,Sorocaba,644919,2015,ftp.ibge.gov.br
Latin America,Brazil,Sumaré,265955,2015,ftp.ibge.gov.br
Latin America,Brazil,Teresina,844245,2015,ftp.ibge.gov.br
Latin America,Brazil,Uberaba,322126,2015,ftp.ibge.gov.br
Latin America,Brazil,Uberlândia,662362,2015,ftp.ibge.gov.br
Latin America,Chile,Santiago,5879000,2010,UN-Habitat
Latin America,Colombia,Barranquilla,1386865,2011,www.barranquilla.gov.co
Latin America,Colombia,Bogotá,7760500,2014,www.citypopulation.de
Latin America,Colombia,Bucaramanga,525119,2011,www.bucaramanga.gov.co
Latin America,Colombia,Cali,2344703,2014,planeacion.cali.gov.co
Latin America,Colombia,Medellín,2223078,,pt.wikipedia.org
Latin America,Colombia,Pereira,469644,2015,www.dane.gov.co
Latin America,Ecuador,Guayaquil,2690000,2010,UN-Habitat
Latin America,Ecuador,Quito,1619791,2010,"Population and housing census. CPV 2001, Instituto Nacional de Estadística y Censos INEC."
Latin America,El Salvador,Gran San Salvador,2177432,2009,en.wikipedia.org
Latin America,Guatemala,Guatemala,1533461,"2013, population of Guatemala City and Villa Nueva",www.ine.gob.gt
Latin America,Mexico,Chihuahua,819543,2010,www3.inegi.org.mx
Latin America,Mexico,Ecatepec,2020686,"2010, population of Ecatepec and Tecámac",cuentame.inegi.org.mx
Latin America,Mexico,Guadalajara,1494134,2010,Instituto Nacional de Estadística y Geografía (INEGI)
Latin America,Mexico,Guadalupe,690600,2014,www.citypopulation.de
Latin America,Mexico,León de los Aldama,1278087,2005,www.inegi.gob.mx
Latin America,Mexico,Mexico City,8851080,,cuentame.inegi.org.mx
Latin America,Mexico,Juárez,1332131,2010,www3.inegi.org.mx
Latin America,Mexico,Monterrey,1135550,2010,www.municipios.mx
Latin America,Mexico,Nezahualcoyotl,2155996,"2010, population of Nezahualcoyotl, Chimalhuacán and Delegación Venustiano Carranza (DF)",www3.inegi.org.mx
Latin America,Mexico,Puebla,1539819,2010,www3.inegi.org.mx
Latin America,Panama,Panama,813097,,es.wikipedia.org
Latin America,Peru,Lima,7605742,,Global Urban Indicator-Selected statistics
Latin America,Trinidad and Tobago,Port of Spain - Arima,442579,"2000, population of Port of Spain, San Juan-Laventille, Tanapuna-Piarco and Arima",en.wikipedia.org
Latin America,Uruguay,Montevideo,1335484,2011,INE
Latin America,Venezuela,Caracas,1943901,2011,INE
Latin America,Venezuela,Merida,250303,2011,www.censoinfo.ine.gob.ve
Latin America,Venezuela,Barquisimeto,1242351,2011,www.censoinfo.ine.gob.ve
Northern America,Canada,Brampton,523911,2011,www12.statcan.gc.ca
Northern America,Canada,Gatineau,265350,2011,www12.statcan.gc.ca
Northern America,Canada,Halifax,390096,2011,www12.statcan.gc.ca
Northern America,Canada,Ottawa,951727,2014,ottawa.ca
Northern America,Canada,Vancouver,578041,2006,www12.statcan.gc.ca
Northern America,Canada,Waterloo,98780,2011,www12.statcan.gc.ca
Northern America,Canada,Winnipeg,663617,2011,www12.statcan.gc.ca
Northern America,Canada,York Regional Municipality,1032524,2011,www12.statcan.gc.ca
Northern America,United States,Albuquerque,556495,2013,quickfacts.census.gov
Northern America,United States,Boston,645966,2013,quickfacts.census.gov
Northern America,United States,Chicago,2714856,2012,quickfacts.census.gov
Northern America,United States,Cleveland,396815,2010,US Census
Northern America,United States,Eugene,156185,2010,US Census
Northern America,United States,Everett,235682,"2012, population of Everett, Lynnwood, Edmonds, Shoreline",quickfacts.census.gov
Northern America,United States,Kansas City,464310,2012,www.census.gov
Northern America,United States,Las Vegas,606762,2013,www.lvcva.com
Northern America,United States,Los Angeles,3792621,2010,factfinder2.census.gov
Northern America,United States,Miami,413892,2012,quickfacts.census.gov
Northern America,United States,New York,8405837,"2013, estimated by US Census Bureau",quickfacts.census.gov
Northern America,United States,Oakland,400740,2012,quickfacts.census.gov
Northern America,United States,Orlando,249562,2012,quickfacts.census.gov
Northern America,United States,Phoenix,1488750,2012,quickfacts.census.gov
Northern America,United States,Pittsburgh,306211,2012,quickfacts.census.gov
Northern America,United States,San Bernardino,2101053,"2012, population of San Bernardino and Loma Linda",quickfacts.census.gov
Northern America,United States,San Diego,1338348,2012,quickfacts.census.gov
Northern America,United States,Snohomish County,713000,2010,The United State Census
Northern America,United States,Stockton,302389,"2014, estimated by US Census Bureau",factfinder.census.gov
Oceania,Australia,Adelaide,1168000,2010,UN Habitat
Oceania,Australia,Brisbane,1970000,2010,UN Habitat
Oceania,Australia,Sydney - Blacktown - Rouse Hill,307816,2010,www.abs.gov.au
Oceania,Australia,Sydney - Liverpool - Parramatta,643702,2010,www.abs.gov.au
Oceania,Australia,Sydney - Parramatta - Rouse Hill,469853,2011,Population of LGA: Parramatta Inner and North West+The Hills Shire+ Blacktown (without South East part).
Oceania,New Zealand,Auckland,1507700,2012,www.stats.govt.nz
