Region,Country,City,Value,Year,Source
Latin America,Brazil,São Paulo - Metropolitan area,31.1,"2012, metropolitan area",www.metro.sp.gov.br
Latin America,Brazil,Feira de Santana,32.4,"2011, Northeast region",www.ipea.gov.br
Latin America,Brazil,Fortaleza,32.4,"2011, Northeast region",www.ipea.gov.br
Latin America,Brazil,Goiânia,44,2012,indicadores.cidadessustentaveis.org.br
Latin America,Brazil,Guarulhos,29.5,2007,www.metro.sp.gov.br
Latin America,Brazil,Jaboatão dos Guararapes,32.4,"2011, Northeast region",www.ipea.gov.br
Latin America,Brazil,João Pessoa,32.4,"2011, Northeast region",www.ipea.gov.br
Latin America,Brazil,Joinville,29,2010,ippuj.joinville.sc.gov.br
Latin America,Brazil,Juiz de Fora,37.2,"2011, Southeast region",www.ipea.gov.br
Latin America,Brazil,Londrina,34,2004,IPPUL
Latin America,Brazil,Maceió,32.4,"2011, Northeast region",www.ipea.gov.br
Latin America,Brazil,Natal,25,,www.entrebairros.com.br
Latin America,Brazil,Niterói,16.5,,Plano Diretor de Transporte Urbano da RMRJ - Resultado da pesquisa origem/destino
Latin America,Brazil,Olinda,,,
Latin America,Brazil,Porto Alegre,28,2003,lproweb.procempa.com.br
Latin America,Brazil,Recife,31.3,2012,indicadores.cidadessustentaveis.org.br
Latin America,Brazil,Rio de Janeiro,19.5,"2012, metropolitan area",www.seaerj.org.br
Latin America,Brazil,Salvador,22.4,2012,www.seinfra.ba.gov.br
Latin America,Brazil,Santos,37.2,"2011, Southeast region",www.ipea.gov.br
Latin America,Brazil,São Paulo,31.1,"2012, metropolitan area",www.metro.sp.gov.br
Latin America,Brazil,Sorocaba,42,2013,www.urbes.com.br
Latin America,Brazil,Sumaré,39,,www.stm.sp.gov.br
Latin America,Brazil,Teresina,31.2,2008,www.teresina.pi.gov.br
Latin America,Brazil,Uberaba,,,
Latin America,Brazil,Uberlândia,26,2012,www.ppgec.feciv.ufu.br
Latin America,Chile,Santiago,23,2006,www.sectra.gob.cl
Latin America,Colombia,Barranquilla,18.6,2015,"Article: Towards multi-modal integrated mobility systems: Views from Panama City and Barranquilla. Adriana Ortegon S, Nick Tyler"
Latin America,Colombia,Bogotá,26,2010,"OBSERVATORIO DE MOVILIDAD: Reporte Anual de Movilidad, 2009."
Latin America,Colombia,Bucaramanga,34,,Metrolinea
Latin America,Colombia,Cali,17,2005,Plan maestro de ciclo-rutas
Latin America,Colombia,Medellín,19,,issuu.com
Latin America,Colombia,Pereira,22,,AMCO
Latin America,Ecuador,Guayaquil,16,2004,www.metrovia-gye.com & Metrovía
Latin America,Ecuador,Quito,35,2009,Plan Maestro de Movilidad del Distrito Metropolitano de Quito 2012
Latin America,El Salvador,Gran San Salvador,,,
Latin America,Guatemala,Guatemala,76,,Transmetro
Latin America,Mexico,Chihuahua,63.4,,www.implanchihuahua.gob.mx
Latin America,Mexico,Ecatepec,20.7,2010,www.transparencialinea3.df.gob.mx
Latin America,Mexico,Guadalajara,27,2007,CEIT
Latin America,Mexico,Guadalupe,41.2,"2005, for all metropolitan area of Metrorrey",www.cleanairinstitute.org
Latin America,Mexico,León de los Aldama,27,2007,omu.caf.com
Latin America,Mexico,Mexico City,20.7,2007,www.oecd.org
Latin America,Mexico,Juárez,59,2004,www.planjuarez.org
Latin America,Mexico,Monterrey,41.2,"2005, for all metropolitan area of Metrorrey",www.cleanairinstitute.org
Latin America,Mexico,Nezahualcoyotl,20.7,2010,www.transparencialinea3.df.gob.mx
Latin America,Mexico,Puebla,45,2008,siteresources.worldbank.org
Latin America,Panama,Panama,6.3,,www.presidencia.gob.pa
Latin America,Peru,Lima,12,2004,Urban Transport Master Plan For Limas's Metropolitan Area and Callao (2004)
Latin America,Trinidad and Tobago,Port of Spain - Arima,,,
Latin America,Uruguay,Montevideo,43,2009,cefir.org.uy
Latin America,Venezuela,Caracas,24.7,2009,CAF
Latin America,Venezuela,Merida,44,,
Latin America,Venezuela,Barquisimeto,,,
Northern America,Canada,Brampton,91,2009,www.brampton.ca
Northern America,Canada,Gatineau,74,2011,conf.tac-atc.ca
Northern America,Canada,Halifax,,,
Northern America,Canada,Ottawa,72,2006,www.epomm.eu
Northern America,Canada,Vancouver,58,,
Northern America,Canada,Waterloo,88,2006,www.regionofwaterloo.ca
Northern America,Canada,Winnipeg,79,2006,www.epomm.eu
Northern America,Canada,York Regional Municipality,,,
Northern America,United States,Alexandria - Arlington,64,"2013, only Arlington",transportation.arlingtonva.us
Northern America,United States,Albuquerque,95,2013,infogr.am
Northern America,United States,Boston,45,2009,en.wikipedia.org
Northern America,United States,Chicago,63,2011,ltaacademy.gov.sg
Northern America,United States,Cleveland,89,2004,www.epomm.eu
Northern America,United States,Eugene,9,2009,Estimated from: www.toddata.cnt.org
Northern America,United States,Everett,86,"2012, only modal split of Everett",www.everettwa.org
Northern America,United States,Kansas City,97,2009,www.thetransportpolitic.com
Northern America,United States,Las Vegas,93,2009,www.thetransportpolitic.com
