Region,Country,City,Value,Year,Source
Europe,Portugal,Lisbon,1990,,COST - European Cooperation in Science and Technology
Europe,Spain,Barcelona,2007,,COST - European Cooperation in Science and Technology
Europe,Spain,Castellon,2009,,
Europe,Spain,Madrid,1995,,COST - European Cooperation in Science and Technology
Europe,Spain,Granada,2014,,www.granadadirect.com
Europe,Sweden,Gothenburg,2003,,COST - European Cooperation in Science and Technology
Europe,Sweden,Jonkoping,1996,,COST - European Cooperation in Science and Technology
Europe,Sweden,Stockholm,1998,,
Europe,Switzerland,Zurich,2007,,COST - European Cooperation in Science and Technology
Europe,Turkey,Istanbul,2007,,www.istanbulhotels.com
Europe,United Kingdom,Bradford,2002,,webarchive.nationalarchives.gov.uk
Europe,United Kingdom,Cambridge,2011,,www.cambridgeshire.gov.uk
Europe,United Kingdom,Crawley,2003,,Bus Rapid Transit Planning Guide (ITDP) 2007
Europe,United Kingdom,Edinburgh,2004,,www.ashford.gov.uk
Europe,United Kingdom,Fareham - Gosport,2012,,www3.hants.gov.uk
Europe,United Kingdom,Kent,2006,,www.ashford.gov.uk
Europe,United Kingdom,Leeds,1995,,www.ashford.gov.uk
Europe,United Kingdom,London,2010,,www.tfl.gov.uk
Europe,United Kingdom,Luton,2006,,en.wikipedia.org
Europe,United Kingdom,Manchester,1996,,en.wikipedia.org
Europe,United Kingdom,Runcorn,1971,,omnibuses.blogspot.com.br
Europe,United Kingdom,Swansea,2009,,en.wikipedia.org
Europe,United Kingdom,York,2006,,en.wikipedia.org
Latin America,Argentina,Buenos Aires,2011,,
Latin America,Argentina,Córdoba,2014,,infodecordoba.com.ar
Latin America,Argentina,Rosario,2012,,www.rosario.gov.ar
Latin America,Brazil,Belém,2014,,ww3.belem.pa.gov.br
Latin America,Brazil,Belo Horizonte,1975,,
Latin America,Brazil,Blumenau,2011,,
Latin America,Brazil,Brasília,2011,,
Latin America,Brazil,Campinas,1986,,
Latin America,Brazil,Campo Grande,1987,,
Latin America,Brazil,Caxias do Sul,1990,,
Latin America,Brazil,Criciúma,1996,,
Latin America,Brazil,Curitiba,1974,"In 1991, some corridors received improvements and became to operate as BRT",www.urbs.curitiba.pr.gov.br
Latin America,Brazil,São Paulo - Metropolitan area,1988,,
Latin America,Brazil,Feira de Santana,2005,,
Latin America,Brazil,Fortaleza,1980,,The first corridor was commenced during the 80’s
Latin America,Brazil,Goiânia,1976,,
Latin America,Brazil,Guarulhos,2013,,www.emtu.sp.gov.br
Latin America,Brazil,Jaboatão dos Guararapes,2012,,www.jaboatao.pe.gov.br
Latin America,Brazil,João Pessoa,2010,,
Latin America,Brazil,Joinville,1999,,
Latin America,Brazil,Juiz de Fora,1982,,www.sengemg.com.br
Latin America,Brazil,Londrina,2010,,
Latin America,Brazil,Maceió,2010,,
Latin America,Brazil,Natal,2008,,
Latin America,Brazil,Niterói,2010,,
Latin America,Brazil,Olinda,2005,,
Latin America,Brazil,Porto Alegre,1977,,
Latin America,Brazil,Recife,1982,,
Latin America,Brazil,Rio de Janeiro,2011,,www.fetranspordocs.com.br
Latin America,Brazil,Salvador,2005,,
Latin America,Brazil,Santos,2009,,
Latin America,Brazil,São Paulo,1980,,
Latin America,Brazil,Sorocaba,2012,,
Latin America,Brazil,Sumaré,2010,,
Latin America,Brazil,Teresina,2011,,
Latin America,Brazil,Uberaba,2015,,www.uberaba.mg.gov.br
Latin America,Brazil,Uberlândia,2006,,www.uberlandia.mg.gov.br
Latin America,Chile,Santiago,2006,,
Latin America,Colombia,Barranquilla,2010,,
Latin America,Colombia,Bogotá,2000,,www.transmilenio.gov.co
Latin America,Colombia,Bucaramanga,2010,,
Latin America,Colombia,Cali,2008,,Metro Cali S.A.
Latin America,Colombia,Medellín,2011,,
Latin America,Colombia,Pereira,2006,,www.megabus.gov.co
Latin America,Ecuador,Guayaquil,2006,,
Latin America,Ecuador,Quito,1995,,
Latin America,El Salvador,Gran San Salvador,2013,,www.vmt.gob.sv
Latin America,Guatemala,Guatemala,2007,,
Latin America,Mexico,Chihuahua,2013,,EMBARQ México
Latin America,Mexico,Ecatepec,2010,,www.transmasivo.com.mx
Latin America,Mexico,Guadalajara,2009,,
Latin America,Mexico,Guadalupe,2005,,
Latin America,Mexico,León de los Aldama,2006,,oruga-sit.leon.gob.mx
Latin America,Mexico,Mexico City,2005,,www.metrobus.df.gob.mx
Latin America,Mexico,Juárez,2013,,vivirenjuarez.wix.com
Latin America,Mexico,Monterrey,2014,,ecovia.nl.gob.mx
Latin America,Mexico,Nezahualcoyotl,2013,,www.transmasivo.com.mx
Latin America,Mexico,Puebla,2013,,es.wikipedia.org
Latin America,Panama,Panama,2011,,
Latin America,Peru,Lima,1972,,Busway
Latin America,Trinidad and Tobago,Port of Spain - Arima,2011,,
Latin America,Uruguay,Montevideo,2012,,
Latin America,Venezuela,Caracas,2012,,
Latin America,Venezuela,Merida,2007,,
Latin America,Venezuela,Barquisimeto,2013,,www.vtv.gob.ve
Northern America,Canada,Brampton,2010,,en.wikipedia.org
Northern America,Canada,Gatineau,2013,,ici.radio-canada.ca
Northern America,Canada,Halifax,2005,,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,Canada,Ottawa,1983,,Bus Rapid Transit Planning Guide (ITDP)
Northern America,Canada,Vancouver,1996,,
Northern America,Canada,Waterloo,2005,,Grand River Transit
Northern America,Canada,Winnipeg,2012,,Winnipeg Transit 
Northern America,Canada,York Regional Municipality,2005,,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Albuquerque,2004,,www.cabq.gov
Northern America,United States,Boston,2002,,www.mbta.com
Northern America,United States,Chicago,2012,,www.brtchicago.com
