Region,Country,City,Value,Year,Source
Europe,United Kingdom,Luton,4697,2012,www.ons.gov.uk
Europe,United Kingdom,Manchester,2105,2011,en.wikipedia.org
Europe,United Kingdom,Runcorn,1589.3,2012,en.wikipedia.org
Europe,United Kingdom,Swansea,1560,2012,
Europe,United Kingdom,York,727,2012,www.ons.gov.uk
Latin America,Argentina,Buenos Aires,50.7,2010,en.wikipedia.org
Latin America,Argentina,Córdoba,20,2010,www2.cordoba.gov.ar
Latin America,Argentina,Rosario,2116.1,2010,es.wikipedia.org
Latin America,Brazil,Belém,661.8,2013,www.ibge.gov.br
Latin America,Brazil,Belo Horizonte,524.7,2012,ftp.ibge.gov.br
Latin America,Brazil,Blumenau,137.8,,Wikipedia
Latin America,Brazil,Brasília,491.6,2012,servicodados.ibge.gov.br
Latin America,Brazil,Campinas,801.1,2013,www.seade.gov.br
Latin America,Brazil,Campo Grande,97.2,,Wikipedia
Latin America,Brazil,Caxias do Sul,201.3,,
Latin America,Brazil,Criciúma,176.8,,pt.wikipedia.org
Latin America,Brazil,Curitiba,179.6,,www.ippuc.org.br
Latin America,Brazil,São Paulo - Metropolitan area,2634.7,2014,pt.wikipedia.org
Latin America,Brazil,Feira de Santana,408.5,,pt.wikipedia.org
Latin America,Brazil,Fortaleza,625.3,,Wikipedia
Latin America,Brazil,Goiânia,410,,www.observatoriodasmetropoles.ufrj.br
Latin America,Brazil,Guarulhos,2532.9,2013,www.seade.gov.br
Latin America,Brazil,Jaboatão dos Guararapes,1332.3,,Wikipedia
Latin America,Brazil,João Pessoa,443.4,2014,pt.wikipedia.org
Latin America,Brazil,Joinville,101.1,,Wikipedia
Latin America,Brazil,Juiz de Fora,360.4,,Wikipedia
Latin America,Brazil,Londrina,144.1,,Wikipedia
Latin America,Brazil,Maceió,597.8,,Wikipedia
Latin America,Brazil,Natal,480.5,,Wikipedia
Latin America,Brazil,Niterói,2237,,Wikipedia
Latin America,Brazil,Olinda,1332.3,,Wikipedia
Latin America,Brazil,Porto Alegre,408,2013,IBGE
Latin America,Brazil,Recife,1332.3,,Wikipedia
Latin America,Brazil,Rio de Janeiro,2208.8,2014,www.cidades.ibge.gov.br & www.ceperj.rj.gov.br
Latin America,Brazil,Salvador,832.6,2012,pt.wikipedia.org
Latin America,Brazil,Santos,708.2,2013,www.seade.gov.br
Latin America,Brazil,São Paulo,2532.9,2013,www.seade.gov.br
Latin America,Brazil,Sorocaba,1335.5,2012,www.seade.gov.br
Latin America,Brazil,Sumaré,801.1,2013,www.seade.gov.br
Latin America,Brazil,Teresina,113,2014,pt.wikipedia.org
Latin America,Brazil,Uberaba,70.5,"2013, Calculating using population city divided by area of territorial unit",cidades.ibge.gov.br
Latin America,Brazil,Uberlândia,159.1,2014,www.cidades.ibge.gov.br
Latin America,Chile,Santiago,448,2010,www.ine.cl
Latin America,Colombia,Barranquilla,3650,2008,es.wikipedia.org
Latin America,Colombia,Bogotá,3347.4,2014,omu.caf.com
Latin America,Colombia,Bucaramanga,740,,es.wikipedia.org
Latin America,Colombia,Cali,327,2014,planeacion.cali.gov.co
Latin America,Colombia,Medellín,5840,,pt.wikipedia.org
