Region,Country,City,Corridor,Value,Year,Source
Latin America,Ecuador,Quito,Ecovía (North Eastern Corridor),9.8,,"Eduardo Sierra, Trolebus"
Latin America,Ecuador,Quito,TroleBús,18.7,,"Eduardo Sierra, Trolebus"
Latin America,Ecuador,Quito,Central Norte,14.7,,Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)
Latin America,Ecuador,Quito,Sur Oriental,12.1,,Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)
Latin America,Ecuador,Quito,Sur Occidental,14,,Empresa Pública Metropolitana de Transporte de Pasajeros de Quito (EPMTPQ)
Latin America,El Salvador,Gran San Salvador,Corredor SITRAMSS,6.4,2015,sites.google.com
Latin America,Guatemala,Guatemala,Ramal Central,11,,transmetro.muniguate.com
Latin America,Guatemala,Guatemala,Ramal Sur,24,,transmetro.muniguate.com
Latin America,Mexico,Chihuahua,ViveBús,22.4,2013,EMBARQ México
Latin America,Mexico,Ecatepec,Linea I: Ciudad Azteca - Ojo de Agua,16.5,2013,www.transmasivo.com.mx
Latin America,Mexico,Guadalajara,Línea 1,16,,embarq.org
Latin America,Mexico,Guadalupe,Guadalupe,7.6,2013,www.nl.gob.mx
Latin America,Mexico,León de los Aldama,Sistema Integrado de Transporte Optibus,31.8,,Optibus
Latin America,Mexico,Mexico City,"Línea 1, Indios Verdes - Caminero",30,2015,www.metrobus.df.gob.mx
Latin America,Mexico,Mexico City,"Línea 2, Tacubaya - Tepalcates",20,2015,www.metrobus.df.gob.mx
Latin America,Mexico,Mexico City,"Línea 3, Tenayuca - Etiopia II",17,2015,www.metrobus.df.gob.mx
Latin America,Mexico,Mexico City,"Línea 4, Buenavista - San Lázaro - Aeropuerto",28,2015,www.metrobus.df.gob.mx
Latin America,Mexico,Mexico City,"Línea 5, Río de los Remedios - San Lázaro",10,2015,www.metrobus.df.gob.mx
Latin America,Mexico,Juárez,ViveBús,25,,vivirenjuarez.wix.com
Latin America,Mexico,Monterrey,Ecovía,30.1,2014,go.itdp.org
Latin America,Mexico,Nezahualcoyotl,Linea III: Chimalhuacán - Pantitlán,16.9,2013,www.sdpnoticias.com
Latin America,Mexico,Puebla,Línea 1,18.5,2013,www.rutapuebla.mx
Latin America,Mexico,Puebla,Línea 2,13.8,2015,rutapuebla.mx
Latin America,Panama,Panama,Cinta Costera,5,Cacalculating on GIS software,www.mibus.com.pa
Latin America,Peru,Lima,COSAC I,26,,Protransporte Planing and Information System Office
Latin America,Trinidad and Tobago,Port of Spain - Arima,Priority Bus Route,24.9,2014,Google Maps
Latin America,Uruguay,Montevideo,Corredor Garzón,6.3,2013,www.montevideo.gub.uy
Latin America,Venezuela,Caracas,Línea 7,5.2,2013,www.minci.gob.ve
Latin America,Venezuela,Merida,Trolebús de Mérida - Línea 1,13.1,2013,www.tromerca.gob.ve
Latin America,Venezuela,Barquisimeto,Ruta 1,15.4,2015,Google Maps
Latin America,Venezuela,Barquisimeto,Ruta 2,8.5,2015,Google Maps
Northern America,Canada,Brampton,Queen East,29.5,2015,Brampton Transit
Northern America,Canada,Brampton,Main,21,2015,Brampton Transit
Northern America,Canada,Brampton,Steeles East,16,2015,Brampton Transit
Northern America,Canada,Brampton,Bovaird Drive,18,2015,Brampton Transit
Northern America,Canada,Gatineau,Rapibus,12,2013,www.sto.ca
Northern America,Canada,Halifax,,39.44,2008,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,Canada,Ottawa,Transitway,35.4,2015,www.octranspo1.com
Northern America,Canada,Vancouver,Broadway Corridor,27,,google earth
Northern America,Canada,Waterloo,200 iXpress,37,2007,uwspace.uwaterloo.ca
Northern America,Canada,Waterloo,201 iXpress,15,2013,Grand River Transit
Northern America,Canada,Winnipeg,RT,3.6,2012,Winnipeg Transit 
Northern America,Canada,York Regional Municipality,Line2,59,2008,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Albuquerque,The Red Line (766),17.7,2015,db.nbrti.org
Northern America,United States,Boston,Silver Line Waterfront,6.44,2014,db.nbrti.org
Northern America,United States,Boston,Silver Line Washington Street,3.86,2014,db.nbrti.org
Northern America,United States,Chicago,Jeffery Jump,25.4,2013,www.transitchicago.com
Northern America,United States,Cleveland,HealthLine,11.4,2013,RTA
Northern America,United States,Eugene,Green Line,6.4,2013,LTD
Northern America,United States,Eugene,Gateway Line,12.48,2013,LTD
Northern America,United States,Everett,,26.9,2013,www.commtrans.org
Northern America,United States,Kansas City,Main Street,14.4,2012,www.nbrti.org
Northern America,United States,Kansas City,Troost Avenue,20.8,2012,www.nbrti.org
Northern America,United States,Las Vegas,MAX (Metropolitan Area Express),12.07,2006,www.google.com.br
Northern America,United States,Las Vegas,SDX (Strip & Downtown Express),14.48,2011,www.metroplanning.org
Northern America,United States,Las Vegas,SX (Sahara Express),36.5,2013,www.rtcsnv.com and Google Maps
Northern America,United States,Los Angeles,Orange Line,22.9,2007,Metro Orange Line presented to APTA by Dana Woodbury
Northern America,United States,Miami,South Miami-Dade Busway,34,2008,www.gobrt.org
Northern America,United States,New York,Bx12 SBS (Fordham Road - Pelham Pkwy),14.48,2009,www.nyc.gov
Northern America,United States,New York,M15 SBS (1st/2nd Ave),13.68,2011,Per direction; www.nyc.gov
Northern America,United States,New York,M34/M34A SBS (34th Street),4,2015,web.mta.info
Northern America,United States,New York,S79 SBS (Hylan Boulevard),24.13,2015,web.mta.info
Northern America,United States,New York,B44 SBS (Nostrand Avenue),14.96,2015,www.nyc.gov
Northern America,United States,New York,Bx41 SBS (Webster Avenue),8.53,2015,web.mta.info
Northern America,United States,Oakland,San Pablo Rapid,23.8,2009,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Orlando,LYNX Lymmo,5.1,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Phoenix,,128.01,2009,"Diaz R. (editor) Hinebaugh D. (director) , Characteristics of Bus Rapid Transit for Decision-Making (CBRT), FTA, February 2009"
Northern America,United States,Pittsburgh,MLK East Busway,15,,onlinepubs.trb.org
Northern America,United States,Pittsburgh,South Busway,7,,onlinepubs.trb.org
Northern America,United States,Pittsburgh,West Busway,9,,onlinepubs.trb.org
Northern America,United States,San Bernardino,sbX,25.7,2014,www.omnitrans.org
Northern America,United States,San Diego,UTC Transit Center – UCSD,10,2012,www.sdmts.com and Google Maps
Northern America,United States,San Diego,UTC East Loop,4,2012,www.sdmts.com and Google Maps
Northern America,United States,Snohomish County,,28.9,2010,www.commtrans.org
Northern America,United States,Stockton,Route #40 - Pacific Corridor,8.85,2012,San Joaquin Regional Transit District (RTD)
Northern America,United States,Stockton,Route #43 - Hammer Corridor,8.52,2012,San Joaquin Regional Transit District (RTD)
Northern America,United States,Stockton,Route #44 - Airport Corridor,8.85,2012,San Joaquin Regional Transit District (RTD)
Oceania,Australia,Adelaide,North East Busway,12,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,South East Busway,16.5,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,Northern Busway,7.9,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Brisbane,Eastern Busway,4,2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Blacktown - Rouse Hill,Blacktown to Rouse Hill (North-West T-way),6.4,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Liverpool - Parramatta,Liverpool-Parramatta T-Way,31,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,Australia,Sydney - Parramatta - Rouse Hill,Parramatta to Rouse Hill (North-West T-way),11.7,2013,"Currie G; Delbosc, A. (2013) Assessing bus rapid transit system performance in Australasia"
Oceania,New Zealand,Auckland,Northern Busway,6.2,2014,www.maxx.co.nz
