Region,Country,City,Corridor,Value,Year,Source
Latin America,Brazil,Campinas,Av. Amoreiras,683.3,,Calculated using corridor length and stations
Latin America,Brazil,Campinas,Av. João Jorge,650,,
Latin America,Brazil,Campinas,Corredor Central,338.5,,Calculated using corridor length and stations
Latin America,Brazil,Campo Grande,Duque de Caxias,,,
Latin America,Brazil,Campo Grande,Rui Barbosa,,,
Latin America,Brazil,Campo Grande,Av. Calógeras,,,
Latin America,Brazil,Campo Grande,Rua 26 de Agosto,,,
Latin America,Brazil,Caxias do Sul,Pinheiro Machado,271.4,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,Marechal Floriano,233.3,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,Moreira Cesar - Centro Bairro,175,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,Pio 12 - Moreira,316.7,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,18 do Forte,333.3,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,Sinimbu,300,,Calculated using corridor length and stations
Latin America,Brazil,Caxias do Sul,Bento,175,,Calculated using corridor length and stations
Latin America,Brazil,Criciúma,Av. Centenário,500,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Linha Verde,1700,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Boqueirão,666.7,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Leste,694.7,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Oeste,511.1,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Norte,628.6,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Sul,688.9,,Calculated using corridor length and stations
Latin America,Brazil,Curitiba,Rua XV de Novembro,250,,Calculated using corridor length and stations
Latin America,Brazil,São Paulo - Metropolitan area,Corredor Metropolitano ABD,625,2015,Calculated using corridor length and stations
Latin America,Brazil,Feira de Santana,Av. Senhor dos Passos,300,,Calculated using corridor length and stations
Latin America,Brazil,Fortaleza,Av. João Pessoa,337.5,,Calculated using corridor length and stations
Latin America,Brazil,Fortaleza,Av. Bezerra de Menezes,276.2,,Calculated using corridor length and stations
Latin America,Brazil,Goiânia,Leste Oeste (Eixo Anhanguera),710.5,,Calculated using corridor length and stations
Latin America,Brazil,Goiânia,80-90 Goiás,450,,RMTC
Latin America,Brazil,Goiânia,Universitário,357.1,,Calculated using corridor length and stations
Latin America,Brazil,Guarulhos,Guarulhos,925,2013,Calculated using corridor length and stations
Latin America,Brazil,Jaboatão dos Guararapes,Av. Ayrton Senna,500,2012,
Latin America,Brazil,João Pessoa,Av. Epitácio Pessoa - Av. Miguel Couto - Av. Sanhauá - Rua Guedes Pereira,560,2012,Calculated using corridor length and stations
Latin America,Brazil,Joinville,Avenida JK,400,,IPPUJ
