Region,Country,City,Corridor,Value,Year,Source
Northern America,United States,Miami,South Miami-Dade Busway,,,
Northern America,United States,New York,Bx12 SBS (Fordham Road - Pelham Pkwy),15,2015,web.mta.info
Northern America,United States,New York,M15 SBS (1st/2nd Ave),15,2015,web.mta.info
Northern America,United States,New York,M34/M34A SBS (34th Street),17,2015,web.mta.info
Northern America,United States,New York,S79 SBS (Hylan Boulevard),8,2015,web.mta.info
Northern America,United States,New York,B44 SBS (Nostrand Avenue),12,2015,web.mta.info
Northern America,United States,New York,Bx41 SBS (Webster Avenue),8,2015,web.mta.info
Northern America,United States,Oakland,San Pablo Rapid,12,2004,Federal Transit Administration
Northern America,United States,Orlando,LYNX Lymmo,15,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Phoenix,,6,2004,Federal Transit Administration
Northern America,United States,Pittsburgh,MLK East Busway,15,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Pittsburgh,South Busway,30,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,Pittsburgh,West Busway,12,2007,Bus Rapid Transit Planning Guide (ITDP) 2007
Northern America,United States,San Bernardino,sbX,6,2014,www.omnitrans.org
Northern America,United States,San Diego,UTC Transit Center – UCSD,,,
Northern America,United States,San Diego,UTC East Loop,,,
Northern America,United States,Snohomish County,,,,
Northern America,United States,Stockton,Route #40 - Pacific Corridor,6,2015,www.sanjoaquinrtd.com
Northern America,United States,Stockton,Route #43 - Hammer Corridor,4,2015,www.sanjoaquinrtd.com
Northern America,United States,Stockton,Route #44 - Airport Corridor,3,2015,www.sanjoaquinrtd.com
