Region,Country,City,Corridor,Value,Year,Source
Europe,United Kingdom,Swansea,,5000,2010,en.wikipedia.org
Europe,United Kingdom,York,FTR,5500,2010,en.wikipedia.org
Latin America,Argentina,Buenos Aires,Sur - Ramal Coronel Roca,250000,"2013, for both sections of Corridor Sur",movilidad.buenosaires.gob.ar
Latin America,Argentina,Buenos Aires,Sur - Ramal Fernandéz de la Cruz,250000,"2013, for both sections of Corridor Sur",movilidad.buenosaires.gob.ar
Latin America,Argentina,Buenos Aires,9 de Julio,250000,2013,www.lanacion.com.ar
Latin America,Argentina,Buenos Aires,Juan B. Justo,100000,2013,movilidad.buenosaires.gob.ar
Latin America,Argentina,Córdoba,Sabattini,58000,2014,diarioalfil.com.ar
Latin America,Argentina,Rosario,Santa Fé - Maipú,,,
Latin America,Argentina,Rosario,San Lorenzo - Laprida,,,
Latin America,Argentina,Rosario,Córdoba,,,
Latin America,Brazil,Belém,Almirante Barroso,120000,2014,ww3.belem.pa.gov.br
Latin America,Brazil,Belo Horizonte,MOVE - Antônio Carlos,500000,"2015, together corridors Antônio Carlos, Cristiano Machado and Área Central carries 500000 passenger",www.otempo.com.br
Latin America,Brazil,Belo Horizonte,MOVE - Cristiano Machado,500000,"2015, together corridors Antônio Carlos, Cristiano Machado and Área Central carries 500000 passenger",www.otempo.com.br
Latin America,Brazil,Belo Horizonte,Nossa Senhora do Carmo,125000,,BHTrans
Latin America,Brazil,Belo Horizonte,Boulevard Arrudas,,,
Latin America,Brazil,Belo Horizonte,MOVE - Área Central,500000,"2015, together corridors Antônio Carlos, Cristiano Machado and Área Central carries 500000 passenger",www.otempo.com.br
Latin America,Brazil,Belo Horizonte,Amazonas,380000,,BHTrans
Latin America,Brazil,Belo Horizonte,Pedro II,,,
Latin America,Brazil,Blumenau,Rua 7 de Setembro,25000,,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Av. Martin Luther,12000,,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau, Av. Presidente Castelo Branco (Beira-Rio),45000,,radioblumenau.viazoom.com.br
