Region,Country,City,Corridor,Value,Year,Source
Latin America,Brazil,Belo Horizonte,MOVE - Antônio Carlos,16,,BHTrans
Latin America,Brazil,Belo Horizonte,MOVE - Cristiano Machado,19,2014,diariodocomercio.com.br
Latin America,Brazil,Belo Horizonte,Nossa Senhora do Carmo,16,,BHTrans
Latin America,Brazil,Belo Horizonte,Boulevard Arrudas,,,
Latin America,Brazil,Belo Horizonte,MOVE - Área Central,19,2014,diariodocomercio.com.br
Latin America,Brazil,Belo Horizonte,Amazonas,18,,BHTrans
Latin America,Brazil,Belo Horizonte,Pedro II,,,
Latin America,Brazil,Blumenau,Rua 7 de Setembro,18,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Av. Martin Luther,25,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau, Av. Presidente Castelo Branco (Beira-Rio),16,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Rua 2 de Setembro,24,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Rua São Paulo - Iguaçu (Henrique Classen),25,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Rua São Paulo - Antônio da Veiga (Castelo Branco),18,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Rua Eng Paul Werner,24,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Blumenau,Rua das Palmeiras,15,2012,www.blumenau.sc.gov.br
Latin America,Brazil,Brasília,Expresso DF Sul,57.2,2014,www.youtube.com
Latin America,Brazil,Brasília,Estrada Parque Núcleo Bandeirante,,,
Latin America,Brazil,Brasília,W3 Norte,,,
Latin America,Brazil,Brasília,W3 Sul,,,
Latin America,Brazil,Brasília,Setor Policial,,,
Latin America,Brazil,Brasília,Estrada Parque Taguatinga-Guará,,,
Latin America,Brazil,Campinas,Av. Amoreiras,,,
Latin America,Brazil,Campinas,Av. João Jorge,,,
Latin America,Brazil,Campinas,Corredor Central,,,
Latin America,Brazil,Campo Grande,Duque de Caxias,18.7,,AGETRAN
Latin America,Brazil,Campo Grande,Rui Barbosa,17.5,,AGETRAN
Latin America,Brazil,Campo Grande,Av. Calógeras,17.5,,AGETRAN
Latin America,Brazil,Campo Grande,Rua 26 de Agosto,17.5,,AGETRAN
Latin America,Brazil,Caxias do Sul,Pinheiro Machado,,,
Latin America,Brazil,Caxias do Sul,Marechal Floriano,,,
Latin America,Brazil,Caxias do Sul,Moreira Cesar - Centro Bairro,,,
Latin America,Brazil,Caxias do Sul,Pio 12 - Moreira,,,
Latin America,Brazil,Caxias do Sul,18 do Forte,,,
Latin America,Brazil,Caxias do Sul,Sinimbu,,,
Latin America,Brazil,Caxias do Sul,Bento,,,
Latin America,Brazil,Criciúma,Av. Centenário,40,2012,ASTC
Latin America,Brazil,Curitiba,Linha Verde,25,"2012, Express services: 28 km/h",URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Boqueirão,18.3,"2012, Express services: 28 km/h",URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Leste,18.3,2012,URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Oeste,18.3,2012,URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Norte,18.3,2012,URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Sul,18.3,2012,URBS - Unidade de Gestão de Informação
Latin America,Brazil,Curitiba,Rua XV de Novembro,,,
Latin America,Brazil,São Paulo - Metropolitan area,Corredor Metropolitano ABD,21,2014,www.etransport.com.br
Latin America,Brazil,Feira de Santana,Av. Senhor dos Passos,,,
Latin America,Brazil,Fortaleza,Av. João Pessoa,,,
Latin America,Brazil,Fortaleza,Av. Bezerra de Menezes,23,2012,www.fortaleza.ce.gov.br
Latin America,Brazil,Goiânia,Leste Oeste (Eixo Anhanguera),17,,RMTC
